unique_id,ds,AutoETS
108079,2017-08-12,3.84707699655538
108079,2017-08-13,3.69025983381667
108079,2017-08-14,3.12668429159468
108079,2017-08-15,2.9092589642729
108634,2017-08-02,-0.124842821993923
108634,2017-08-03,-1.39527061251551
108634,2017-08-04,-0.57690185774453
108634,2017-08-05,1.51817698963457
108634,2017-08-06,1.61129537954209
108634,2017-08-07,-0.483976096619922
108634,2017-08-08,-0.616246612191926
108634,2017-08-09,-0.124842821993923
108634,2017-08-10,-1.39527061251551
108634,2017-08-11,-0.57690185774453
108634,2017-08-12,1.51817698963457
108634,2017-08-13,1.61129537954209
108634,2017-08-14,-0.483976096619922
108634,2017-08-15,-0.616246612191926
108696,2017-08-02,6.80957564872315
108696,2017-08-03,5.88932795258154
108696,2017-08-04,8.30201702749345
108696,2017-08-05,11.5684854991548
108696,2017-08-06,11.7773422157869
108696,2017-08-07,9.47619794613271
108696,2017-08-08,5.74713052299135
108696,2017-08-09,6.80957564872315
108696,2017-08-10,5.88932795258154
108696,2017-08-11,8.30201702749345
108696,2017-08-12,11.5684854991548
108696,2017-08-13,11.7773422157869
108696,2017-08-14,9.47619794613271
108696,2017-08-15,5.74713052299135
108698,2017-08-02,5.77394013823311
108698,2017-08-03,4.71482408616173
108698,2017-08-04,6.06162006145024
108698,2017-08-05,9.83245210349066
108698,2017-08-06,11.4768705662999
108698,2017-08-07,6.57362836032212
108698,2017-08-08,5.92599510768359
108698,2017-08-09,5.77394013823311
108698,2017-08-10,4.71482408616173
108698,2017-08-11,6.06162006145024
108698,2017-08-12,9.83245210349066
108698,2017-08-13,11.4768705662999
108698,2017-08-14,6.57362836032212
108698,2017-08-15,5.92599510768359
108701,2017-08-02,3.07742250681001
108701,2017-08-03,3.08544290295842
108701,2017-08-04,5.08344501469688
108701,2017-08-05,4.79907031638519
108701,2017-08-06,4.54263748478839
108701,2017-08-07,2.66467014991239
108701,2017-08-08,2.8221073005123
108701,2017-08-09,3.07742250681001
108701,2017-08-10,3.08544290295842
108701,2017-08-11,5.08344501469688
108701,2017-08-12,4.79907031638519
108701,2017-08-13,4.54263748478839
108701,2017-08-14,2.66467014991239
108701,2017-08-15,2.8221073005123
108786,2017-08-02,6.08186641163194
108786,2017-08-03,4.17307780107272
108786,2017-08-04,5.43231902217406
108786,2017-08-05,8.11929117250833
108786,2017-08-06,8.36863489427274
108786,2017-08-07,5.46915159917943
108786,2017-08-08,4.35714395192974
108786,2017-08-09,6.08186641163194
108786,2017-08-10,4.17307780107272
108786,2017-08-11,5.43231902217406
108786,2017-08-12,8.11929117250833
108786,2017-08-13,8.36863489427274
108786,2017-08-14,5.46915159917943
108786,2017-08-15,4.35714395192974
108797,2017-08-02,7.35793311442688
108797,2017-08-03,4.51477054689829
108797,2017-08-04,7.76219528322022
108797,2017-08-05,11.5130724975458
108797,2017-08-06,10.2659301610469
108797,2017-08-07,4.5269592692122
108797,2017-08-08,6.34528128667224
108797,2017-08-09,7.35793311442688
108797,2017-08-10,4.51477054689829
108797,2017-08-11,7.76219528322022
108797,2017-08-12,11.5130724975458
108797,2017-08-13,10.2659301610469
108797,2017-08-14,4.5269592692122
108797,2017-08-15,6.34528128667224
108831,2017-08-02,14.4519733373356
108831,2017-08-03,16.1110735162119
108831,2017-08-04,29.8238675225126
108831,2017-08-05,31.5812373786537
108831,2017-08-06,31.4383898374407
108831,2017-08-07,23.081264294988
108831,2017-08-08,18.9700476788095
108831,2017-08-09,14.4519733373356
108831,2017-08-10,16.1110735162119
108831,2017-08-11,29.8238675225126
108831,2017-08-12,31.5812373786537
108831,2017-08-13,31.4383898374407
108831,2017-08-14,23.081264294988
108831,2017-08-15,18.9700476788095
108862,2017-08-02,5.35731427577889
108862,2017-08-03,4.14681907834219
108862,2017-08-04,4.27792147278201
108862,2017-08-05,5.28687516839181
108862,2017-08-06,5.84086032373963
108862,2017-08-07,4.8195731765718
108862,2017-08-08,4.98681631149208
108862,2017-08-09,5.35731427577889
108862,2017-08-10,4.14681907834219
108862,2017-08-11,4.27792147278201
108862,2017-08-12,5.28687516839181
108862,2017-08-13,5.84086032373963
108862,2017-08-14,4.8195731765718
108862,2017-08-15,4.98681631149208
108952,2017-08-02,10.4808149848641
108952,2017-08-03,10.7847167647699
108952,2017-08-04,10.9755656154008
108952,2017-08-05,14.4985164842595
108952,2017-08-06,13.5027472016343
108952,2017-08-07,11.6634482099953
108952,2017-08-08,10.2354836234924
108952,2017-08-09,10.4808149848641
108952,2017-08-10,10.7847167647699
108952,2017-08-11,10.9755656154008
108952,2017-08-12,14.4985164842595
108952,2017-08-13,13.5027472016343
108952,2017-08-14,11.6634482099953
108952,2017-08-15,10.2354836234924
111223,2017-08-02,12.1669822156944
111223,2017-08-03,9.0807150985515
111223,2017-08-04,12.7524782559271
111223,2017-08-05,22.4003669550074
111223,2017-08-06,25.1779673211301
111223,2017-08-07,14.4766350649495
111223,2017-08-08,12.1078898366708
111223,2017-08-09,12.1669822156944
111223,2017-08-10,9.0807150985515
111223,2017-08-11,12.7524782559271
111223,2017-08-12,22.4003669550074
111223,2017-08-13,25.1779673211301
111223,2017-08-14,14.4766350649495
111223,2017-08-15,12.1078898366708
111397,2017-08-02,11.1916493385642
111397,2017-08-03,6.51026433063081
111397,2017-08-04,11.3848309451367
111397,2017-08-05,15.1703388964502
111397,2017-08-06,18.2621607042071
111397,2017-08-07,9.81362201585592
111397,2017-08-08,10.4958558160091
111397,2017-08-09,11.1916493385642
111397,2017-08-10,6.51026433063081
111397,2017-08-11,11.3848309451367
111397,2017-08-12,15.1703388964502
111397,2017-08-13,18.2621607042071
111397,2017-08-14,9.81362201585592
111397,2017-08-15,10.4958558160091
112830,2017-08-02,17.6482003303224
112830,2017-08-03,15.1349328258991
112830,2017-08-04,17.5110386045533
112830,2017-08-05,19.6742735590083
112830,2017-08-06,18.9668420900556
112830,2017-08-07,15.4470071000207
112830,2017-08-08,15.7090835370339
112830,2017-08-09,17.6482003303224
112830,2017-08-10,15.1349328258991
112830,2017-08-11,17.5110386045533
112830,2017-08-12,19.6742735590083
112830,2017-08-13,18.9668420900556
112830,2017-08-14,15.4470071000207
112830,2017-08-15,15.7090835370339
114778,2017-08-02,16.2301081935897
114778,2017-08-03,11.6407406971178
114778,2017-08-04,15.1149493798625
114778,2017-08-05,18.6835331427546
114778,2017-08-06,22.6635696257094
114778,2017-08-07,17.065557159443
114778,2017-08-08,15.4645737173894
114778,2017-08-09,16.2301081935897
114778,2017-08-10,11.6407406971178
114778,2017-08-11,15.1149493798625
114778,2017-08-12,18.6835331427546
114778,2017-08-13,22.6635696257094
114778,2017-08-14,17.065557159443
114778,2017-08-15,15.4645737173894
114790,2017-08-02,28.8900109922875
114790,2017-08-03,20.61166541552
114790,2017-08-04,24.8348984475753
114790,2017-08-05,40.2001850469049
114790,2017-08-06,44.8127663896181
114790,2017-08-07,26.0162043330173
114790,2017-08-08,22.5783574330573
114790,2017-08-09,28.8900109922875
114790,2017-08-10,20.61166541552
114790,2017-08-11,24.8348984475753
114790,2017-08-12,40.2001850469049
114790,2017-08-13,44.8127663896181
114790,2017-08-14,26.0162043330173
114790,2017-08-15,22.5783574330573
114799,2017-08-02,2.57846607812323
114799,2017-08-03,1.76463039279673
114799,2017-08-04,2.40582057014774
114799,2017-08-05,2.87761587867266
114799,2017-08-06,3.27521731704912
114799,2017-08-07,2.22024740324661
114799,2017-08-08,1.90612277834777
114799,2017-08-09,2.57846607812323
114799,2017-08-10,1.76463039279673
114799,2017-08-11,2.40582057014774
114799,2017-08-12,2.87761587867266
114799,2017-08-13,3.27521731704912
114799,2017-08-14,2.22024740324661
114799,2017-08-15,1.90612277834777
114800,2017-08-02,-1.16193397208291
114800,2017-08-03,18.5131717125198
114800,2017-08-04,3.9472833447911
114800,2017-08-05,5.07773850440882
114800,2017-08-06,0.143805560568842
114800,2017-08-07,20.4004185253323
114800,2017-08-08,25.8769151323335
114800,2017-08-09,-1.23621406693255
114800,2017-08-10,18.4404513453442
114800,2017-08-11,3.87608995424866
114800,2017-08-12,5.00804002716261
114800,2017-08-13,0.075570606545325
114800,2017-08-14,20.3336163635843
114800,2017-08-15,25.8115156771998
115267,2017-08-02,6.14025524761743
115267,2017-08-03,4.66723551532006
115267,2017-08-04,6.00106101871226
115267,2017-08-05,10.7320209928082
115267,2017-08-06,10.9799226617538
115267,2017-08-07,6.85073226704073
115267,2017-08-08,6.12013075206775
115267,2017-08-09,6.14025524761743
115267,2017-08-10,4.66723551532006
115267,2017-08-11,6.00106101871226
115267,2017-08-12,10.7320209928082
115267,2017-08-13,10.9799226617538
115267,2017-08-14,6.85073226704073
115267,2017-08-15,6.12013075206775
115611,2017-08-02,28.1419522121716
115611,2017-08-03,20.3176766480656
115611,2017-08-04,23.7411610693377
115611,2017-08-05,35.4188052739803
115611,2017-08-06,36.6579004621337
115611,2017-08-07,24.9904545260589
115611,2017-08-08,24.6473780891351
115611,2017-08-09,28.1419522121716
115611,2017-08-10,20.3176766480656
115611,2017-08-11,23.7411610693377
115611,2017-08-12,35.4188052739803
115611,2017-08-13,36.6579004621337
115611,2017-08-14,24.9904545260589
115611,2017-08-15,24.6473780891351
115693,2017-08-02,12.2628728019492
115693,2017-08-03,10.5424442771226
115693,2017-08-04,10.9970739933205
115693,2017-08-05,14.6031465520528
115693,2017-08-06,14.7762367682235
115693,2017-08-07,11.5929935105868
115693,2017-08-08,11.6196309812571
115693,2017-08-09,12.2628728019492
115693,2017-08-10,10.5424442771226
115693,2017-08-11,10.9970739933205
115693,2017-08-12,14.6031465520528
115693,2017-08-13,14.7762367682235
115693,2017-08-14,11.5929935105868
115693,2017-08-15,11.6196309812571
115720,2017-08-02,3.43909270920559
115720,2017-08-03,3.82213540409792
115720,2017-08-04,5.88325959004994
115720,2017-08-05,7.37749146943245
115720,2017-08-06,6.5104374628391
115720,2017-08-07,3.62302921635279
115720,2017-08-08,3.20356735431011
115720,2017-08-09,3.43909270920559
115720,2017-08-10,3.82213540409792
115720,2017-08-11,5.88325959004994
115720,2017-08-12,7.37749146943245
115720,2017-08-13,6.5104374628391
115720,2017-08-14,3.62302921635279
115720,2017-08-15,3.20356735431011
115847,2017-08-02,0.145590940193706
115847,2017-08-03,0.145590940193706
115847,2017-08-04,0.145590940193706
115847,2017-08-05,0.145590940193706
115847,2017-08-06,0.145590940193706
115847,2017-08-07,0.145590940193706
115847,2017-08-08,0.145590940193706
115847,2017-08-09,0.145590940193706
115847,2017-08-10,0.145590940193706
115847,2017-08-11,0.145590940193706
115847,2017-08-12,0.145590940193706
115847,2017-08-13,0.145590940193706
115847,2017-08-14,0.145590940193706
115847,2017-08-15,0.145590940193706
115850,2017-08-02,5.58289833691659
115850,2017-08-03,4.82507369192854
115850,2017-08-04,5.65088247635729
115850,2017-08-05,7.31625224339738
115850,2017-08-06,8.11260556311269
115850,2017-08-07,4.33999598486285
115850,2017-08-08,5.39204353096857
115850,2017-08-09,5.58289833691659
115850,2017-08-10,4.82507369192854
115850,2017-08-11,5.65088247635729
115850,2017-08-12,7.31625224339738
115850,2017-08-13,8.11260556311269
115850,2017-08-14,4.33999598486285
115850,2017-08-15,5.39204353096857
115891,2017-08-02,7.84810903807888
115891,2017-08-03,7.40468949969888
115891,2017-08-04,10.0728455370111
115891,2017-08-05,14.3920413689611
115891,2017-08-06,12.1362713932142
115891,2017-08-07,8.01014920896025
115891,2017-08-08,7.28873452403221
115891,2017-08-09,7.84810903807888
115891,2017-08-10,7.40468949969888
115891,2017-08-11,10.0728455370111
115891,2017-08-12,14.3920413689611
115891,2017-08-13,12.1362713932142
115891,2017-08-14,8.01014920896025
115891,2017-08-15,7.28873452403221
115892,2017-08-02,22.3364902620482
115892,2017-08-03,17.6104644674882
115892,2017-08-04,24.0312177085448
115892,2017-08-05,40.0472180801181
115892,2017-08-06,43.1694341530659
115892,2017-08-07,25.8751113726002
115892,2017-08-08,18.4630834910702
115892,2017-08-09,22.3364902620482
115892,2017-08-10,17.6104644674882
115892,2017-08-11,24.0312177085448
115892,2017-08-12,40.0472180801181
115892,2017-08-13,43.1694341530659
115892,2017-08-14,25.8751113726002
115892,2017-08-15,18.4630834910702
115893,2017-08-02,10.8859903662241
115893,2017-08-03,5.87427279973994
115893,2017-08-04,10.6403221045325
115893,2017-08-05,27.3313415835537
115893,2017-08-06,35.4220180892555
115893,2017-08-07,17.2747336412534
115893,2017-08-08,11.1511142596422
115893,2017-08-09,10.8859903662241
115893,2017-08-10,5.87427279973994
115893,2017-08-11,10.6403221045325
115893,2017-08-12,27.3313415835537
115893,2017-08-13,35.4220180892555
115893,2017-08-14,17.2747336412534
115893,2017-08-15,11.1511142596422
115894,2017-08-02,24.0097502485402
115894,2017-08-03,18.8591694131097
115894,2017-08-04,22.0851537230212
115894,2017-08-05,37.766700672402
115894,2017-08-06,40.4539154543618
115894,2017-08-07,24.7104434816162
115894,2017-08-08,22.0493710945042
115894,2017-08-09,24.0097502485402
115894,2017-08-10,18.8591694131097
115894,2017-08-11,22.0851537230212
115894,2017-08-12,37.766700672402
115894,2017-08-13,40.4539154543618
115894,2017-08-14,24.7104434816162
115894,2017-08-15,22.0493710945042
116017,2017-08-02,12.0127925766913
116017,2017-08-03,7.11164423983936
116017,2017-08-04,11.308803323836
116017,2017-08-05,20.0248213125747
116017,2017-08-06,22.6775999012851
116017,2017-08-07,13.1713934942962
116017,2017-08-08,8.56345631955138
116017,2017-08-09,12.0127925766913
116017,2017-08-10,7.11164423983936
116017,2017-08-11,11.308803323836
116017,2017-08-12,20.0248213125747
116017,2017-08-13,22.6775999012851
116017,2017-08-14,13.1713934942962
116017,2017-08-15,8.56345631955138
116018,2017-08-02,17.737118924621
116018,2017-08-03,13.5647245286412
116018,2017-08-04,17.3457025452678
116018,2017-08-05,26.4835575421825
116018,2017-08-06,34.0918451581786
116018,2017-08-07,20.6298017342892
116018,2017-08-08,17.0512571563996
116018,2017-08-09,17.737118924621
116018,2017-08-10,13.5647245286412
116018,2017-08-11,17.3457025452678
116018,2017-08-12,26.4835575421825
116018,2017-08-13,34.0918451581786
116018,2017-08-14,20.6298017342892
116018,2017-08-15,17.0512571563996
116279,2017-08-02,1.28864959012953
116279,2017-08-03,1.13214993561818
116279,2017-08-04,1.22454491361872
116279,2017-08-05,1.8000437460052
116279,2017-08-06,1.96995905610037
116279,2017-08-07,1.24919077113762
116279,2017-08-08,1.35020386831773
116279,2017-08-09,1.28864959012953
116279,2017-08-10,1.13214993561818
116279,2017-08-11,1.22454491361872
116279,2017-08-12,1.8000437460052
116279,2017-08-13,1.96995905610037
116279,2017-08-14,1.24919077113762
116279,2017-08-15,1.35020386831773
116311,2017-08-02,2.62190172124043
116311,2017-08-03,2.62356554518274
116311,2017-08-04,2.62514264999591
116311,2017-08-05,2.62663755551355
116311,2017-08-06,2.62805454599382
116311,2017-08-07,2.62939768239776
116311,2017-08-08,2.63067081402758
116311,2017-08-09,2.63187758955841
116311,2017-08-10,2.63302146749507
116311,2017-08-11,2.63410572608381
116311,2017-08-12,2.63513347270744
116311,2017-08-13,2.63610765279081
116311,2017-08-14,2.63703105824215
116311,2017-08-15,2.63790633545435
119023,2017-08-02,4.52270965595417
119023,2017-08-03,4.17564686502124
119023,2017-08-04,4.62783037984581
119023,2017-08-05,4.22870637648053
119023,2017-08-06,4.07022736263078
119023,2017-08-07,3.04170713623647
119023,2017-08-08,3.18115173141012
119023,2017-08-09,4.52270965595417
119023,2017-08-10,4.17564686502124
119023,2017-08-11,4.62783037984581
119023,2017-08-12,4.22870637648053
119023,2017-08-13,4.07022736263078
119023,2017-08-14,3.04170713623647
119023,2017-08-15,3.18115173141012
119024,2017-08-02,3.86103204294939
119024,2017-08-03,1.8466074781277
119024,2017-08-04,2.82289172844822
119024,2017-08-05,6.03854583580265
119024,2017-08-06,7.282370224196
119024,2017-08-07,3.7049446969584
119024,2017-08-08,3.0047367373431
119024,2017-08-09,3.86103204294939
119024,2017-08-10,1.8466074781277
119024,2017-08-11,2.82289172844822
119024,2017-08-12,6.03854583580265
119024,2017-08-13,7.282370224196
119024,2017-08-14,3.7049446969584
119024,2017-08-15,3.0047367373431
119026,2017-08-02,25.1829314289992
119026,2017-08-03,18.7094391261071
119026,2017-08-04,17.4178245950586
119026,2017-08-05,21.6285159346909
119026,2017-08-06,24.8363036854396
119026,2017-08-07,25.3680239587273
119026,2017-08-08,23.9967851564257
119026,2017-08-09,25.1829314289992
119026,2017-08-10,18.7094391261071
119026,2017-08-11,17.4178245950586
119026,2017-08-12,21.6285159346909
119026,2017-08-13,24.8363036854396
119026,2017-08-14,25.3680239587273
119026,2017-08-15,23.9967851564257
119141,2017-08-02,17.2264498959296
119141,2017-08-03,13.682965583828
119141,2017-08-04,21.6038207449701
119141,2017-08-05,24.4859275736345
119141,2017-08-06,25.7686988262856
119141,2017-08-07,17.5373627044121
119141,2017-08-08,16.6381173117899
119141,2017-08-09,17.2264498959296
119141,2017-08-10,13.682965583828
119141,2017-08-11,21.6038207449701
119141,2017-08-12,24.4859275736345
119141,2017-08-13,25.7686988262856
119141,2017-08-14,17.5373627044121
119141,2017-08-15,16.6381173117899
119187,2017-08-02,3.41500386487912
119187,2017-08-03,2.67189923716994
119187,2017-08-04,3.38868184458593
119187,2017-08-05,6.01895237438927
119187,2017-08-06,5.92035013167395
119187,2017-08-07,3.25394372952987
119187,2017-08-08,2.73263561566977
119187,2017-08-09,3.41500386487912
119187,2017-08-10,2.67189923716994
119187,2017-08-11,3.38868184458593
119187,2017-08-12,6.01895237438927
119187,2017-08-13,5.92035013167395
119187,2017-08-14,3.25394372952987
119187,2017-08-15,2.73263561566977
119191,2017-08-02,13.5118538587362
119191,2017-08-03,11.1603501014107
119191,2017-08-04,14.1932881846193
119191,2017-08-05,15.6933303903877
119191,2017-08-06,15.9023753354066
119191,2017-08-07,8.41873978415575
119191,2017-08-08,10.8215808145846
119191,2017-08-09,13.5127439642121
119191,2017-08-10,11.161098822326
119191,2017-08-11,14.1939179785306
119191,2017-08-12,15.6938601476878
119191,2017-08-13,15.9028209459341
119191,2017-08-14,8.41911461380361
119191,2017-08-15,10.8218961062041
119624,2017-08-02,20.127745411276
119624,2017-08-03,21.7282765594701
119624,2017-08-04,41.9175416354386
119624,2017-08-05,39.4679946069387
119624,2017-08-06,18.2936574428742
119624,2017-08-07,11.0931257722698
119624,2017-08-08,11.2572894270035
119624,2017-08-09,20.127745411276
119624,2017-08-10,21.7282765594701
119624,2017-08-11,41.9175416354386
119624,2017-08-12,39.4679946069387
119624,2017-08-13,18.2936574428742
119624,2017-08-14,11.0931257722698
119624,2017-08-15,11.2572894270035
121964,2017-08-02,0.424001869260567
121964,2017-08-03,0.0908930790232088
121964,2017-08-04,0.402878363350439
121964,2017-08-05,0.871740399570225
121964,2017-08-06,0.683095803616707
121964,2017-08-07,0.453990051525422
121964,2017-08-08,0.337661968515912
121964,2017-08-09,0.424001869260567
121964,2017-08-10,0.0908930790232088
121964,2017-08-11,0.402878363350439
121964,2017-08-12,0.871740399570225
121964,2017-08-13,0.683095803616707
121964,2017-08-14,0.453990051525422
121964,2017-08-15,0.337661968515912
122095,2017-08-02,10.7169437546649
122095,2017-08-03,9.27773995991724
122095,2017-08-04,11.3687106398422
122095,2017-08-05,13.859526618951
122095,2017-08-06,13.5746984011788
122095,2017-08-07,11.1748235183062
122095,2017-08-08,10.1124805670995
122095,2017-08-09,10.7169437546649
122095,2017-08-10,9.27773995991724
122095,2017-08-11,11.3687106398422
122095,2017-08-12,13.859526618951
122095,2017-08-13,13.5746984011788
122095,2017-08-14,11.1748235183062
122095,2017-08-15,10.1124805670995
122419,2017-08-02,5.5381809787049
122419,2017-08-03,6.91860163013673
122419,2017-08-04,7.59770199265055
122419,2017-08-05,4.48115865251296
122419,2017-08-06,4.05077770603173
122419,2017-08-07,7.4972397846727
122419,2017-08-08,8.13111398359562
122419,2017-08-09,5.5381809787049
122419,2017-08-10,6.91860163013673
122419,2017-08-11,7.59770199265055
122419,2017-08-12,4.48115865251296
122419,2017-08-13,4.05077770603173
122419,2017-08-14,7.4972397846727
122419,2017-08-15,8.13111398359562
122425,2017-08-02,3.75405194301289
122425,2017-08-03,3.22848214104341
122425,2017-08-04,3.08695995807666
122425,2017-08-05,4.34469462790172
122425,2017-08-06,4.55012540585021
122425,2017-08-07,3.2551044788439
122425,2017-08-08,2.89171066991055
122425,2017-08-09,3.75405194301289
122425,2017-08-10,3.22848214104341
122425,2017-08-11,3.08695995807666
122425,2017-08-12,4.34469462790172
122425,2017-08-13,4.55012540585021
122425,2017-08-14,3.2551044788439
122425,2017-08-15,2.89171066991055
123347,2017-08-02,7.2210632269124
123347,2017-08-03,6.52232976772014
123347,2017-08-04,6.94995988305601
123347,2017-08-05,8.89436049826645
123347,2017-08-06,8.18843750502084
123347,2017-08-07,6.76678262033622
123347,2017-08-08,5.64633216923404
123347,2017-08-09,7.2210632269124
123347,2017-08-10,6.52232976772014
123347,2017-08-11,6.94995988305601
123347,2017-08-12,8.89436049826645
123347,2017-08-13,8.18843750502084
123347,2017-08-14,6.76678262033622
123347,2017-08-15,5.64633216923404
123601,2017-08-02,9.28556588657554
123601,2017-08-03,6.83838102997509
123601,2017-08-04,8.63627125267942
123601,2017-08-05,17.6747618328208
123601,2017-08-06,18.2780807626915
123601,2017-08-07,11.3051974821724
123601,2017-08-08,9.70753488650798
123601,2017-08-09,9.28556588657554
123601,2017-08-10,6.83838102997509
123601,2017-08-11,8.63627125267942
123601,2017-08-12,17.6747618328208
123601,2017-08-13,18.2780807626915
123601,2017-08-14,11.3051974821724
123601,2017-08-15,9.70753488650798
123602,2017-08-02,6.4992097884892
123602,2017-08-03,4.56938848788491
123602,2017-08-04,6.00112256903265
123602,2017-08-05,11.3393413207303
123602,2017-08-06,14.1946028661267
123602,2017-08-07,7.69968168332208
123602,2017-08-08,6.45382941168423
