unique_id,ds,TimeGPT
111397,2017-08-08,14.700684
111397,2017-08-09,13.883923
111397,2017-08-10,10.989093
111397,2017-08-11,11.110558
111397,2017-08-12,18.392323
111397,2017-08-13,20.519205
111397,2017-08-14,16.575834
111397,2017-08-15,15.099262
112830,2017-08-02,16.975254
112830,2017-08-03,16.661419
112830,2017-08-04,17.332802
112830,2017-08-05,18.896065
112830,2017-08-06,19.283714
112830,2017-08-07,17.559692
112830,2017-08-08,17.266201
112830,2017-08-09,17.153505
112830,2017-08-10,17.034332
112830,2017-08-11,18.195017
112830,2017-08-12,19.450422
112830,2017-08-13,19.373169
112830,2017-08-14,18.40607
112830,2017-08-15,18.125458
114778,2017-08-02,16.976238
114778,2017-08-03,14.92514
114778,2017-08-04,13.432932
114778,2017-08-05,14.487884
114778,2017-08-06,21.019154
114778,2017-08-07,20.73068
114778,2017-08-08,18.04049
114778,2017-08-09,16.510332
114778,2017-08-10,14.356439
114778,2017-08-11,14.571827
114778,2017-08-12,16.645142
114778,2017-08-13,21.666302
114778,2017-08-14,22.64154
114778,2017-08-15,18.434467
114790,2017-08-02,24.873808
114790,2017-08-03,23.193357
114790,2017-08-04,23.805752
114790,2017-08-05,30.795124
114790,2017-08-06,32.93577
114790,2017-08-07,26.867788
114790,2017-08-08,25.36206
114790,2017-08-09,23.634941
114790,2017-08-10,22.361916
114790,2017-08-11,23.620266
114790,2017-08-12,28.7624
114790,2017-08-13,31.047588
114790,2017-08-14,27.482586
114790,2017-08-15,25.442904
114799,2017-08-02,3.107541
114799,2017-08-03,3.066326
114799,2017-08-04,3.0868275
114799,2017-08-05,3.0642838
114799,2017-08-06,3.1097481
114799,2017-08-07,2.834284
114799,2017-08-08,2.8274376
114799,2017-08-09,2.636707
114799,2017-08-10,2.677446
114799,2017-08-11,2.6889322
114799,2017-08-12,2.7944458
114799,2017-08-13,2.9233446
114799,2017-08-14,2.7200828
114799,2017-08-15,2.7023015
114800,2017-08-02,5.8107243
114800,2017-08-03,6.080421
114800,2017-08-04,6.685551
114800,2017-08-05,9.072277
114800,2017-08-06,10.475924
114800,2017-08-07,7.8254766
114800,2017-08-08,7.141389
114800,2017-08-09,7.3491764
114800,2017-08-10,7.310821
114800,2017-08-11,7.591484
114800,2017-08-12,8.771415
114800,2017-08-13,9.576224
114800,2017-08-14,8.20796
114800,2017-08-15,7.7638817
115267,2017-08-02,7.6812186
115267,2017-08-03,7.270904
115267,2017-08-04,7.1301417
115267,2017-08-05,8.89598
115267,2017-08-06,10.530412
115267,2017-08-07,7.891517
115267,2017-08-08,7.5560794
115267,2017-08-09,6.9979415
115267,2017-08-10,6.6980095
115267,2017-08-11,7.042643
115267,2017-08-12,8.50474
115267,2017-08-13,9.360142
115267,2017-08-14,8.129839
115267,2017-08-15,7.777718
115611,2017-08-02,29.081749
115611,2017-08-03,27.70609
115611,2017-08-04,30.022488
115611,2017-08-05,31.2261
115611,2017-08-06,31.220129
115611,2017-08-07,30.110935
115611,2017-08-08,29.727566
115611,2017-08-09,29.093578
115611,2017-08-10,28.735348
115611,2017-08-11,29.897877
115611,2017-08-12,30.629269
115611,2017-08-13,30.48942
115611,2017-08-14,29.662333
115611,2017-08-15,29.96096
115693,2017-08-02,11.299212
115693,2017-08-03,12.056183
115693,2017-08-04,12.552282
115693,2017-08-05,13.547289
115693,2017-08-06,13.909777
115693,2017-08-07,12.632977
115693,2017-08-08,11.620987
115693,2017-08-09,11.520306
115693,2017-08-10,12.103601
115693,2017-08-11,12.775923
115693,2017-08-12,14.002209
115693,2017-08-13,14.68936
115693,2017-08-14,13.211592
115693,2017-08-15,12.278799
115720,2017-08-02,1.7636553
115720,2017-08-03,1.8955808
115720,2017-08-04,2.0867136
115720,2017-08-05,3.342777
115720,2017-08-06,4.21805
115720,2017-08-07,2.706999
115720,2017-08-08,2.3244848
115720,2017-08-09,2.719921
115720,2017-08-10,2.5593474
115720,2017-08-11,2.4004087
115720,2017-08-12,3.4700854
115720,2017-08-13,4.396312
115720,2017-08-14,3.0732658
115720,2017-08-15,2.9421654
115847,2017-08-02,0.14373389
115847,2017-08-03,0.22026214
115847,2017-08-04,0.2878279
115847,2017-08-05,0.21216169
115847,2017-08-06,0.15302023
115847,2017-08-07,0.12616344
115847,2017-08-08,0.16779187
115847,2017-08-09,0.16261536
115847,2017-08-10,0.14852974
115847,2017-08-11,0.13965435
115847,2017-08-12,0.12249201
115847,2017-08-13,0.10281367
115847,2017-08-14,0.09343009
115847,2017-08-15,0.09468477
115850,2017-08-02,5.7448397
115850,2017-08-03,7.117105
115850,2017-08-04,5.9824953
115850,2017-08-05,5.2792807
115850,2017-08-06,4.8181295
115850,2017-08-07,4.3114886
115850,2017-08-08,4.474888
115850,2017-08-09,5.8412924
115850,2017-08-10,6.997302
115850,2017-08-11,6.162863
115850,2017-08-12,5.4482846
115850,2017-08-13,5.105363
115850,2017-08-14,4.8767614
115850,2017-08-15,4.9859695
115891,2017-08-02,10.700731
115891,2017-08-03,10.200762
115891,2017-08-04,11.250144
115891,2017-08-05,13.97839
115891,2017-08-06,14.388062
115891,2017-08-07,10.899295
115891,2017-08-08,10.354021
115891,2017-08-09,9.876907
115891,2017-08-10,9.496141
115891,2017-08-11,11.178686
115891,2017-08-12,14.193674
115891,2017-08-13,13.893206
115891,2017-08-14,10.869089
115891,2017-08-15,10.446849
115892,2017-08-02,20.135601
115892,2017-08-03,21.073002
115892,2017-08-04,23.743681
115892,2017-08-05,32.90227
115892,2017-08-06,33.998856
115892,2017-08-07,26.609673
115892,2017-08-08,21.969528
115892,2017-08-09,21.67284
115892,2017-08-10,23.193762
115892,2017-08-11,26.10928
115892,2017-08-12,38.581226
115892,2017-08-13,37.348892
115892,2017-08-14,25.704832
115892,2017-08-15,22.29751
115893,2017-08-02,15.293115
115893,2017-08-03,15.099061
115893,2017-08-04,16.218662
115893,2017-08-05,19.89164
115893,2017-08-06,21.459734
115893,2017-08-07,17.588114
115893,2017-08-08,15.774031
115893,2017-08-09,14.838631
115893,2017-08-10,14.750902
115893,2017-08-11,16.51815
115893,2017-08-12,19.725334
115893,2017-08-13,20.437813
115893,2017-08-14,18.149977
115893,2017-08-15,16.536797
115894,2017-08-02,27.703934
115894,2017-08-03,26.816713
115894,2017-08-04,28.338554
115894,2017-08-05,30.603495
115894,2017-08-06,30.31939
115894,2017-08-07,28.419657
115894,2017-08-08,27.346146
115894,2017-08-09,26.70093
115894,2017-08-10,26.494272
115894,2017-08-11,28.391068
115894,2017-08-12,30.90839
115894,2017-08-13,30.325352
115894,2017-08-14,29.044033
115894,2017-08-15,28.189037
116017,2017-08-02,18.435974
116017,2017-08-03,15.192642
116017,2017-08-04,14.333308
116017,2017-08-05,18.43675
116017,2017-08-06,17.105698
116017,2017-08-07,14.377176
116017,2017-08-08,13.850856
116017,2017-08-09,14.264571
116017,2017-08-10,12.691736
116017,2017-08-11,12.78047
116017,2017-08-12,16.697685
116017,2017-08-13,15.256789
116017,2017-08-14,14.137337
116017,2017-08-15,14.224949
116018,2017-08-02,19.23864
116018,2017-08-03,17.875683
116018,2017-08-04,18.930202
116018,2017-08-05,24.749382
116018,2017-08-06,30.71894
116018,2017-08-07,21.96033
116018,2017-08-08,20.204824
116018,2017-08-09,19.034801
116018,2017-08-10,16.941494
116018,2017-08-11,18.225367
116018,2017-08-12,25.189445
116018,2017-08-13,29.235832
116018,2017-08-14,23.030296
116018,2017-08-15,21.144733
116279,2017-08-02,0.48323432
116279,2017-08-03,0.5153074
116279,2017-08-04,0.61260396
116279,2017-08-05,1.186503
116279,2017-08-06,1.1348274
116279,2017-08-07,0.8618884
116279,2017-08-08,0.77881604
116279,2017-08-09,0.8084303
116279,2017-08-10,0.8438599
116279,2017-08-11,0.8962786
116279,2017-08-12,1.3294305
116279,2017-08-13,1.3355764
116279,2017-08-14,1.0800189
116279,2017-08-15,0.9925077
116311,2017-08-02,6.878063
116311,2017-08-03,5.4419885
116311,2017-08-04,5.095593
116311,2017-08-05,4.706823
116311,2017-08-06,4.4718575
116311,2017-08-07,3.9350958
116311,2017-08-08,3.5786142
116311,2017-08-09,3.105927
116311,2017-08-10,3.3782158
116311,2017-08-11,3.6340637
116311,2017-08-12,3.8203177
116311,2017-08-13,3.8727465
116311,2017-08-14,3.5074415
116311,2017-08-15,3.0520859
119023,2017-08-02,3.553565
119023,2017-08-03,4.134991
119023,2017-08-04,4.486431
119023,2017-08-05,4.264979
119023,2017-08-06,3.9038408
119023,2017-08-07,3.652565
119023,2017-08-08,3.5819144
119023,2017-08-09,3.4708424
119023,2017-08-10,4.2844357
119023,2017-08-11,5.09132
119023,2017-08-12,4.6772313
119023,2017-08-13,4.192037
119023,2017-08-14,3.749628
119023,2017-08-15,3.5649822
119024,2017-08-02,6.551495
119024,2017-08-03,5.721169
119024,2017-08-04,5.059446
119024,2017-08-05,4.435064
119024,2017-08-06,4.2177644
119024,2017-08-07,3.7206712
119024,2017-08-08,3.4072008
119024,2017-08-09,3.6573138
119024,2017-08-10,3.7736783
119024,2017-08-11,3.7130795
119024,2017-08-12,3.293365
119024,2017-08-13,3.1013038
119024,2017-08-14,2.7953682
119024,2017-08-15,2.9398277
119026,2017-08-02,22.612411
119026,2017-08-03,19.280903
119026,2017-08-04,17.399506
119026,2017-08-05,19.42437
119026,2017-08-06,22.600945
119026,2017-08-07,23.977789
119026,2017-08-08,23.16791
119026,2017-08-09,21.148193
119026,2017-08-10,19.51953
119026,2017-08-11,17.73816
119026,2017-08-12,18.414635
119026,2017-08-13,21.784222
119026,2017-08-14,24.164696
119026,2017-08-15,22.855743
119141,2017-08-02,15.965088
119141,2017-08-03,13.696271
119141,2017-08-04,17.397438
119141,2017-08-05,22.06544
119141,2017-08-06,25.494104
119141,2017-08-07,24.717815
119141,2017-08-08,20.468693
119141,2017-08-09,16.974636
119141,2017-08-10,14.7468815
119141,2017-08-11,15.854789
119141,2017-08-12,20.05944
119141,2017-08-13,25.863802
119141,2017-08-14,27.600779
119141,2017-08-15,20.980106
119187,2017-08-02,2.7561564
119187,2017-08-03,3.2575343
119187,2017-08-04,4.2672157
119187,2017-08-05,4.6115737
119187,2017-08-06,4.3115077
119187,2017-08-07,3.6768227
119187,2017-08-08,3.3549123
119187,2017-08-09,3.2271264
119187,2017-08-10,3.6714628
119187,2017-08-11,4.48782
119187,2017-08-12,4.882213
119187,2017-08-13,4.5128937
119187,2017-08-14,3.9191291
119187,2017-08-15,3.693422
119191,2017-08-02,15.41115
119191,2017-08-03,15.522875
119191,2017-08-04,15.620783
119191,2017-08-05,15.361115
119191,2017-08-06,14.493208
119191,2017-08-07,11.923153
119191,2017-08-08,12.840457
119191,2017-08-09,14.721385
119191,2017-08-10,14.894457
119191,2017-08-11,15.10427
119191,2017-08-12,14.910242
119191,2017-08-13,14.415209
119191,2017-08-14,12.915524
119191,2017-08-15,13.479895
119624,2017-08-02,18.640972
119624,2017-08-03,22.99006
119624,2017-08-04,34.761982
119624,2017-08-05,37.075058
119624,2017-08-06,21.489706
119624,2017-08-07,13.501115
119624,2017-08-08,12.298637
119624,2017-08-09,20.063507
119624,2017-08-10,24.204018
119624,2017-08-11,35.759453
119624,2017-08-12,36.43169
119624,2017-08-13,20.606165
119624,2017-08-14,14.236041
119624,2017-08-15,12.893805
121964,2017-08-02,0.2597884
121964,2017-08-03,0.29577526
121964,2017-08-04,0.42913917
121964,2017-08-05,0.5021236
121964,2017-08-06,0.4042006
121964,2017-08-07,0.3677222
121964,2017-08-08,0.32629344
121964,2017-08-09,0.3595636
121964,2017-08-10,0.3509047
121964,2017-08-11,0.4239786
121964,2017-08-12,0.47656703
121964,2017-08-13,0.45126966
121964,2017-08-14,0.4063618
121964,2017-08-15,0.39110303
122095,2017-08-02,10.616234
122095,2017-08-03,10.872991
122095,2017-08-04,12.01176
122095,2017-08-05,14.087186
122095,2017-08-06,13.898595
122095,2017-08-07,11.777092
122095,2017-08-08,10.884584
122095,2017-08-09,10.877291
122095,2017-08-10,11.113777
122095,2017-08-11,11.864269
122095,2017-08-12,14.0127945
122095,2017-08-13,14.311392
122095,2017-08-14,11.927135
122095,2017-08-15,11.265081
122419,2017-08-02,9.736466
122419,2017-08-03,7.471837
122419,2017-08-04,6.6076846
122419,2017-08-05,5.7818847
122419,2017-08-06,5.9695654
122419,2017-08-07,8.581689
122419,2017-08-08,11.483382
122419,2017-08-09,8.716114
122419,2017-08-10,7.889771
122419,2017-08-11,6.990762
122419,2017-08-12,5.4091983
122419,2017-08-13,5.891772
122419,2017-08-14,9.383291
122419,2017-08-15,10.947449
122425,2017-08-02,4.087071
122425,2017-08-03,3.5698614
122425,2017-08-04,3.4597292
122425,2017-08-05,3.5504286
122425,2017-08-06,3.4216828
122425,2017-08-07,3.5798562
122425,2017-08-08,3.9806018
122425,2017-08-09,3.7027366
122425,2017-08-10,3.4387078
122425,2017-08-11,3.379386
122425,2017-08-12,3.4560387
122425,2017-08-13,3.4199164
122425,2017-08-14,3.6420069
122425,2017-08-15,3.9505916
123347,2017-08-02,7.551798
123347,2017-08-03,7.583872
123347,2017-08-04,7.5714655
123347,2017-08-05,7.724706
123347,2017-08-06,7.3127127
123347,2017-08-07,6.7929254
123347,2017-08-08,6.859221
123347,2017-08-09,6.841506
123347,2017-08-10,6.9604287
123347,2017-08-11,7.009272
123347,2017-08-12,7.730798
123347,2017-08-13,7.7539086
123347,2017-08-14,6.9987717
123347,2017-08-15,6.72387
123601,2017-08-02,11.072915
123601,2017-08-03,10.184212
123601,2017-08-04,10.266355
123601,2017-08-05,15.6806345
123601,2017-08-06,16.5932
123601,2017-08-07,11.997277
123601,2017-08-08,10.823222
123601,2017-08-09,10.227854
123601,2017-08-10,9.886255
123601,2017-08-11,10.566229
123601,2017-08-12,15.133035
123601,2017-08-13,16.441883
123601,2017-08-14,12.436871
123601,2017-08-15,11.241937
123602,2017-08-02,6.220428
123602,2017-08-03,6.593236
123602,2017-08-04,7.4134316
123602,2017-08-05,10.681652
123602,2017-08-06,12.23503
123602,2017-08-07,7.719478
123602,2017-08-08,6.6979227
123602,2017-08-09,6.2575564
123602,2017-08-10,6.527686
123602,2017-08-11,8.301748
123602,2017-08-12,11.840274
123602,2017-08-13,12.097209
123602,2017-08-14,8.113254
123602,2017-08-15,7.1075826
123927,2017-08-02,1.1054227
123927,2017-08-03,0.91353583
123927,2017-08-04,0.88271403
123927,2017-08-05,1.0359459
123927,2017-08-06,1.2074609
123927,2017-08-07,1.3145183
123927,2017-08-08,1.2029827
123927,2017-08-09,1.0554798
123927,2017-08-10,0.9693562
123927,2017-08-11,0.9676306
123927,2017-08-12,1.0684489
123927,2017-08-13,1.1821692
123927,2017-08-14,1.3288511
123927,2017-08-15,1.257548
125430,2017-08-02,11.973118
125430,2017-08-03,14.326739
125430,2017-08-04,16.281492
125430,2017-08-05,13.804403
125430,2017-08-06,12.203476
125430,2017-08-07,11.485707
125430,2017-08-08,11.539256
125430,2017-08-09,12.349532
125430,2017-08-10,13.865614
125430,2017-08-11,15.14612
125430,2017-08-12,13.580284
125430,2017-08-13,12.968683
125430,2017-08-14,13.222969
125430,2017-08-15,13.055481
127534,2017-08-02,0.56704944
127534,2017-08-03,0.60892916
127534,2017-08-04,0.738951
127534,2017-08-05,0.9135199
127534,2017-08-06,0.92337316
127534,2017-08-07,0.7832787
127534,2017-08-08,0.7563866
127534,2017-08-09,0.72471684
127534,2017-08-10,0.75697577
127534,2017-08-11,0.88414615
127534,2017-08-12,1.021827
127534,2017-08-13,1.044406
127534,2017-08-14,0.87917155
127534,2017-08-15,0.8640537
127547,2017-08-02,8.989174
127547,2017-08-03,9.922265
127547,2017-08-04,17.925352
127547,2017-08-05,20.3825
127547,2017-08-06,17.837875
127547,2017-08-07,15.141228
127547,2017-08-08,13.004793
127547,2017-08-09,10.130296
127547,2017-08-10,11.848176
127547,2017-08-11,18.233114
127547,2017-08-12,21.770645
127547,2017-08-13,18.487871
127547,2017-08-14,14.485182
127547,2017-08-15,12.568989
129296,2017-08-02,1.306261
129296,2017-08-03,1.3605345
129296,2017-08-04,2.7853403
129296,2017-08-05,5.3545403
129296,2017-08-06,4.108107
129296,2017-08-07,1.8427894
129296,2017-08-08,1.4922582
129296,2017-08-09,1.6579716
129296,2017-08-10,1.7112229
129296,2017-08-11,2.9009504
129296,2017-08-12,5.126449
129296,2017-08-13,4.27792
129296,2017-08-14,2.1730633
129296,2017-08-15,1.8030889
129297,2017-08-02,17.503382
129297,2017-08-03,19.001905
129297,2017-08-04,20.44047
129297,2017-08-05,22.959555
129297,2017-08-06,20.971878
129297,2017-08-07,11.321355
129297,2017-08-08,11.125522
129297,2017-08-09,16.699738
129297,2017-08-10,17.998392
129297,2017-08-11,19.433002
129297,2017-08-12,23.996265
129297,2017-08-13,23.048323
129297,2017-08-14,12.632102
129297,2017-08-15,12.380439
129635,2017-08-02,40.796017
129635,2017-08-03,41.281776
129635,2017-08-04,44.402332
129635,2017-08-05,50.037605
129635,2017-08-06,50.75877
129635,2017-08-07,44.49336
129635,2017-08-08,42.85875
129635,2017-08-09,41.05986
129635,2017-08-10,42.211094
129635,2017-08-11,45.59349
129635,2017-08-12,48.118843
129635,2017-08-13,48.207146
129635,2017-08-14,45.30542
129635,2017-08-15,43.65116
129758,2017-08-02,20.204933
129758,2017-08-03,19.889954
129758,2017-08-04,21.018152
129758,2017-08-05,21.837202
129758,2017-08-06,20.198544
129758,2017-08-07,18.748077
129758,2017-08-08,19.4059
129758,2017-08-09,20.432255
129758,2017-08-10,20.466045
129758,2017-08-11,21.161934
129758,2017-08-12,21.703453
129758,2017-08-13,19.811867
129758,2017-08-14,17.846066
129758,2017-08-15,19.22968
153078,2017-08-02,10.678607
153078,2017-08-03,9.990326
153078,2017-08-04,10.802931
153078,2017-08-05,13.812338
153078,2017-08-06,14.527221
153078,2017-08-07,11.225255
153078,2017-08-08,10.285692
153078,2017-08-09,10.452365
153078,2017-08-10,9.842035
153078,2017-08-11,10.522245
153078,2017-08-12,14.211425
153078,2017-08-13,15.34556
153078,2017-08-14,12.28234
153078,2017-08-15,10.962329
153239,2017-08-02,4.3759956
